family,type,register,offset,width_bits,count,field,define,kind,of_field,bits,mask,value,description,access,reset,#,confidence,basis
CH32M030,AFIO,PCFR1,0x004,32,1,TIM2_REMAP_1,AFIO_PCFR1_TIM2_REMAP_1,value,TIM2_REMAP,11,0x800,2,Bit 1,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,TIM2_REMAP,AFIO_PCFR1_TIM2_REMAP,field,,11:10,0xc00,,TIM2_REMAP[1:0] bits,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,TIM3_REMAP_0,AFIO_PCFR1_TIM3_REMAP_0,value,TIM3_REMAP,12,0x1000,1,Bit 0,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,TIM3_REMAP_1,AFIO_PCFR1_TIM3_REMAP_1,value,TIM3_REMAP,13,0x2000,2,Bit 1,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,TIM3_REMAP_2,AFIO_PCFR1_TIM3_REMAP_2,value,TIM3_REMAP,14,0x4000,4,Bit 2,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,TIM3_REMAP,AFIO_PCFR1_TIM3_REMAP,field,,14:12,0x7000,,TIM3_REMAP[2:0] bits,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,ADC_ETRGIN_REMAP,AFIO_PCFR1_ADC_ETRGIN_REMAP,field,,15,0x8000,,,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,PB5PB6_REMAP,AFIO_PCFR1_PB5PB6_REMAP,field,,16,0x10000,,,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,HO_DIO_EN0_REMAP,AFIO_PCFR1_HO_DIO_EN0_REMAP,field,,17,0x20000,,,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,HO_DIO_EN1_REMAP,AFIO_PCFR1_HO_DIO_EN1_REMAP,field,,18,0x40000,,,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,HO_DIO_EN2_REMAP,AFIO_PCFR1_HO_DIO_EN2_REMAP,field,,19,0x80000,,,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,HO_DIO_EN3_REMAP,AFIO_PCFR1_HO_DIO_EN3_REMAP,field,,20,0x100000,,,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,SWJ_CFG_0,AFIO_PCFR1_SWJ_CFG_0,value,SWJ_CFG,24,0x1000000,1,Bit 0,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,SWJ_CFG_1,AFIO_PCFR1_SWJ_CFG_1,value,SWJ_CFG,25,0x2000000,2,Bit 1,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,SWJ_CFG_2,AFIO_PCFR1_SWJ_CFG_2,value,SWJ_CFG,26,0x4000000,4,Bit 2,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,SWJ_CFG_DISABLE,AFIO_PCFR1_SWJ_CFG_DISABLE,value,SWJ_CFG,26,0x4000000,4,SWJ Disabled,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,PCFR1,0x004,32,1,SWJ_CFG,AFIO_PCFR1_SWJ_CFG,field,,26:24,0x7000000,,SWJ_CFG[2:0] bits (Serial Wire JTAG configuration),,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI0_PA,AFIO_EXTICR1_EXTI0_PA,value,EXTICR1_EXTI0,,0x0,0,PA[0] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI10_PA,AFIO_EXTICR1_EXTI10_PA,value,EXTICR1_EXTI10,,0x0,0,PA[10] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI11_PA,AFIO_EXTICR1_EXTI11_PA,value,EXTICR1_EXTI11,,0x0,0,PA[11] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI12_PA,AFIO_EXTICR1_EXTI12_PA,value,EXTICR1_EXTI12,,0x0,0,PA[12] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI13_PA,AFIO_EXTICR1_EXTI13_PA,value,EXTICR1_EXTI13,,0x0,0,PA[13] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI14_PA,AFIO_EXTICR1_EXTI14_PA,value,EXTICR1_EXTI14,,0x0,0,PA[14] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI15_PA,AFIO_EXTICR1_EXTI15_PA,value,EXTICR1_EXTI15,,0x0,0,PA[15] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI1_PA,AFIO_EXTICR1_EXTI1_PA,value,EXTICR1_EXTI1,,0x0,0,PA[1] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI2_PA,AFIO_EXTICR1_EXTI2_PA,value,EXTICR1_EXTI2,,0x0,0,PA[2] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI3_PA,AFIO_EXTICR1_EXTI3_PA,value,EXTICR1_EXTI3,,0x0,0,PA[3] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI4_PA,AFIO_EXTICR1_EXTI4_PA,value,EXTICR1_EXTI4,,0x0,0,PA[4] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI5_PA,AFIO_EXTICR1_EXTI5_PA,value,EXTICR1_EXTI5,,0x0,0,PA[5] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI6_PA,AFIO_EXTICR1_EXTI6_PA,value,EXTICR1_EXTI6,,0x0,0,PA[6] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI7_PA,AFIO_EXTICR1_EXTI7_PA,value,EXTICR1_EXTI7,,0x0,0,PA[7] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI8_PA,AFIO_EXTICR1_EXTI8_PA,value,EXTICR1_EXTI8,,0x0,0,PA[8] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI9_PA,AFIO_EXTICR1_EXTI9_PA,value,EXTICR1_EXTI9,,0x0,0,PA[9] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI0_PB,AFIO_EXTICR1_EXTI0_PB,value,EXTICR1_EXTI0,0,0x1,1,PB[0] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI0_PC,AFIO_EXTICR1_EXTI0_PC,value,EXTICR1_EXTI0,1,0x2,2,PC[0] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI0,AFIO_EXTICR1_EXTI0,field,,1:0,0x3,,EXTI 0 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI1_PB,AFIO_EXTICR1_EXTI1_PB,value,EXTICR1_EXTI1,2,0x4,1,PB[1] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI1_PC,AFIO_EXTICR1_EXTI1_PC,value,EXTICR1_EXTI1,3,0x8,2,PC[1] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI1,AFIO_EXTICR1_EXTI1,field,,3:2,0xc,,EXTI 1 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI2_PB,AFIO_EXTICR1_EXTI2_PB,value,EXTICR1_EXTI2,4,0x10,1,PB[2] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI2_PC,AFIO_EXTICR1_EXTI2_PC,value,EXTICR1_EXTI2,5,0x20,2,PC[2] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI2,AFIO_EXTICR1_EXTI2,field,,5:4,0x30,,EXTI 2 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI3_PB,AFIO_EXTICR1_EXTI3_PB,value,EXTICR1_EXTI3,6,0x40,1,PB[3] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI3_PC,AFIO_EXTICR1_EXTI3_PC,value,EXTICR1_EXTI3,7,0x80,2,PC[3] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI3,AFIO_EXTICR1_EXTI3,field,,7:6,0xc0,,EXTI 3 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI4_PB,AFIO_EXTICR1_EXTI4_PB,value,EXTICR1_EXTI4,8,0x100,1,PB[4] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI4_PC,AFIO_EXTICR1_EXTI4_PC,value,EXTICR1_EXTI4,9,0x200,2,PC[4] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI4,AFIO_EXTICR1_EXTI4,field,,9:8,0x300,,EXTI 4 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI5_PB,AFIO_EXTICR1_EXTI5_PB,value,EXTICR1_EXTI5,10,0x400,1,PB[5] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI5_PC,AFIO_EXTICR1_EXTI5_PC,value,EXTICR1_EXTI5,11,0x800,2,PC[5] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI5,AFIO_EXTICR1_EXTI5,field,,11:10,0xc00,,EXTI 5 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI6_PB,AFIO_EXTICR1_EXTI6_PB,value,EXTICR1_EXTI6,12,0x1000,1,PB[6] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI6_PC,AFIO_EXTICR1_EXTI6_PC,value,EXTICR1_EXTI6,13,0x2000,2,PC[6] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI6,AFIO_EXTICR1_EXTI6,field,,13:12,0x3000,,EXTI 6 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI7_PB,AFIO_EXTICR1_EXTI7_PB,value,EXTICR1_EXTI7,14,0x4000,1,PB[7] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI7_PC,AFIO_EXTICR1_EXTI7_PC,value,EXTICR1_EXTI7,15,0x8000,2,PC[7] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI7,AFIO_EXTICR1_EXTI7,field,,15:14,0xc000,,EXTI 7 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI8_PB,AFIO_EXTICR1_EXTI8_PB,value,EXTICR1_EXTI8,16,0x10000,1,PB[8] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI8_PC,AFIO_EXTICR1_EXTI8_PC,value,EXTICR1_EXTI8,17,0x20000,2,PC[8] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI8,AFIO_EXTICR1_EXTI8,field,,17:16,0x30000,,EXTI 8 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI9_PB,AFIO_EXTICR1_EXTI9_PB,value,EXTICR1_EXTI9,18,0x40000,1,PB[9] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI9_PC,AFIO_EXTICR1_EXTI9_PC,value,EXTICR1_EXTI9,19,0x80000,2,PC[9] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI9,AFIO_EXTICR1_EXTI9,field,,19:18,0xc0000,,EXTI 9 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI10_PB,AFIO_EXTICR1_EXTI10_PB,value,EXTICR1_EXTI10,20,0x100000,1,PB[10] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI10_PC,AFIO_EXTICR1_EXTI10_PC,value,EXTICR1_EXTI10,21,0x200000,2,PC[10] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI10,AFIO_EXTICR1_EXTI10,field,,21:20,0x300000,,EXTI 10 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI11_PB,AFIO_EXTICR1_EXTI11_PB,value,EXTICR1_EXTI11,22,0x400000,1,PB[11] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI11_PC,AFIO_EXTICR1_EXTI11_PC,value,EXTICR1_EXTI11,23,0x800000,2,PC[11] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI11,AFIO_EXTICR1_EXTI11,field,,23:22,0xc00000,,EXTI 11 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI12_PB,AFIO_EXTICR1_EXTI12_PB,value,EXTICR1_EXTI12,24,0x1000000,1,PB[12] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI12_PC,AFIO_EXTICR1_EXTI12_PC,value,EXTICR1_EXTI12,25,0x2000000,2,PC[12] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI12,AFIO_EXTICR1_EXTI12,field,,25:24,0x3000000,,EXTI 12 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI13_PB,AFIO_EXTICR1_EXTI13_PB,value,EXTICR1_EXTI13,26,0x4000000,1,PB[13] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI13_PC,AFIO_EXTICR1_EXTI13_PC,value,EXTICR1_EXTI13,27,0x8000000,2,PC[13] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI13,AFIO_EXTICR1_EXTI13,field,,27:26,0xc000000,,EXTI 13 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI14_PB,AFIO_EXTICR1_EXTI14_PB,value,EXTICR1_EXTI14,28,0x10000000,1,PB[14] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI14_PC,AFIO_EXTICR1_EXTI14_PC,value,EXTICR1_EXTI14,29,0x20000000,2,PC[14] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI14,AFIO_EXTICR1_EXTI14,field,,29:28,0x30000000,,EXTI 14 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI15_PB,AFIO_EXTICR1_EXTI15_PB,value,EXTICR1_EXTI15,30,0x40000000,1,PB[15] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI15_PC,AFIO_EXTICR1_EXTI15_PC,value,EXTICR1_EXTI15,31,0x80000000,2,PC[15] pin,,,#,reference,evt(ch32m030.h)
CH32M030,AFIO,EXTICR,0x008,32,1,EXTICR1_EXTI15,AFIO_EXTICR1_EXTI15,field,,31:30,0xc0000000,,EXTI 15 configuration,,,#,reference,evt(ch32m030.h)
CH32M030,DBGMCU,CR1,0x000,32,1,,,,,,,,,,,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)
CH32M030,DBGMCU,CR2,0x004,32,1,,,,,,,,,,,#,confirmed,evt(ch32m030.h)+rm(CH32M030RM.PDF)
CH32M030,DMA,INTFR,0x000,32,1,GIF1,DMA_GIF1,field,,0,0x1,,Channel 1 Global interrupt flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TCIF1,DMA_TCIF1,field,,1,0x2,,Channel 1 Transfer Complete flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,HTIF1,DMA_HTIF1,field,,2,0x4,,Channel 1 Half Transfer flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TEIF1,DMA_TEIF1,field,,3,0x8,,Channel 1 Transfer Error flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,GIF2,DMA_GIF2,field,,4,0x10,,Channel 2 Global interrupt flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TCIF2,DMA_TCIF2,field,,5,0x20,,Channel 2 Transfer Complete flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,HTIF2,DMA_HTIF2,field,,6,0x40,,Channel 2 Half Transfer flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TEIF2,DMA_TEIF2,field,,7,0x80,,Channel 2 Transfer Error flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,GIF3,DMA_GIF3,field,,8,0x100,,Channel 3 Global interrupt flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TCIF3,DMA_TCIF3,field,,9,0x200,,Channel 3 Transfer Complete flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,HTIF3,DMA_HTIF3,field,,10,0x400,,Channel 3 Half Transfer flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TEIF3,DMA_TEIF3,field,,11,0x800,,Channel 3 Transfer Error flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,GIF4,DMA_GIF4,field,,12,0x1000,,Channel 4 Global interrupt flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TCIF4,DMA_TCIF4,field,,13,0x2000,,Channel 4 Transfer Complete flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,HTIF4,DMA_HTIF4,field,,14,0x4000,,Channel 4 Half Transfer flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TEIF4,DMA_TEIF4,field,,15,0x8000,,Channel 4 Transfer Error flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,GIF5,DMA_GIF5,field,,16,0x10000,,Channel 5 Global interrupt flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TCIF5,DMA_TCIF5,field,,17,0x20000,,Channel 5 Transfer Complete flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,HTIF5,DMA_HTIF5,field,,18,0x40000,,Channel 5 Half Transfer flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TEIF5,DMA_TEIF5,field,,19,0x80000,,Channel 5 Transfer Error flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,GIF6,DMA_GIF6,field,,20,0x100000,,Channel 6 Global interrupt flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TCIF6,DMA_TCIF6,field,,21,0x200000,,Channel 6 Transfer Complete flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,HTIF6,DMA_HTIF6,field,,22,0x400000,,Channel 6 Half Transfer flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TEIF6,DMA_TEIF6,field,,23,0x800000,,Channel 6 Transfer Error flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,GIF7,DMA_GIF7,field,,24,0x1000000,,Channel 7 Global interrupt flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TCIF7,DMA_TCIF7,field,,25,0x2000000,,Channel 7 Transfer Complete flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,HTIF7,DMA_HTIF7,field,,26,0x4000000,,Channel 7 Half Transfer flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFR,0x000,32,1,TEIF7,DMA_TEIF7,field,,27,0x8000000,,Channel 7 Transfer Error flag,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CGIF1,DMA_CGIF1,field,,0,0x1,,Channel 1 Global interrupt clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTCIF1,DMA_CTCIF1,field,,1,0x2,,Channel 1 Transfer Complete clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CHTIF1,DMA_CHTIF1,field,,2,0x4,,Channel 1 Half Transfer clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTEIF1,DMA_CTEIF1,field,,3,0x8,,Channel 1 Transfer Error clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CGIF2,DMA_CGIF2,field,,4,0x10,,Channel 2 Global interrupt clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTCIF2,DMA_CTCIF2,field,,5,0x20,,Channel 2 Transfer Complete clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CHTIF2,DMA_CHTIF2,field,,6,0x40,,Channel 2 Half Transfer clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTEIF2,DMA_CTEIF2,field,,7,0x80,,Channel 2 Transfer Error clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CGIF3,DMA_CGIF3,field,,8,0x100,,Channel 3 Global interrupt clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTCIF3,DMA_CTCIF3,field,,9,0x200,,Channel 3 Transfer Complete clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CHTIF3,DMA_CHTIF3,field,,10,0x400,,Channel 3 Half Transfer clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTEIF3,DMA_CTEIF3,field,,11,0x800,,Channel 3 Transfer Error clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CGIF4,DMA_CGIF4,field,,12,0x1000,,Channel 4 Global interrupt clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTCIF4,DMA_CTCIF4,field,,13,0x2000,,Channel 4 Transfer Complete clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CHTIF4,DMA_CHTIF4,field,,14,0x4000,,Channel 4 Half Transfer clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTEIF4,DMA_CTEIF4,field,,15,0x8000,,Channel 4 Transfer Error clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CGIF5,DMA_CGIF5,field,,16,0x10000,,Channel 5 Global interrupt clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTCIF5,DMA_CTCIF5,field,,17,0x20000,,Channel 5 Transfer Complete clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CHTIF5,DMA_CHTIF5,field,,18,0x40000,,Channel 5 Half Transfer clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTEIF5,DMA_CTEIF5,field,,19,0x80000,,Channel 5 Transfer Error clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CGIF6,DMA_CGIF6,field,,20,0x100000,,Channel 6 Global interrupt clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTCIF6,DMA_CTCIF6,field,,21,0x200000,,Channel 6 Transfer Complete clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CHTIF6,DMA_CHTIF6,field,,22,0x400000,,Channel 6 Half Transfer clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTEIF6,DMA_CTEIF6,field,,23,0x800000,,Channel 6 Transfer Error clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CGIF7,DMA_CGIF7,field,,24,0x1000000,,Channel 7 Global interrupt clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTCIF7,DMA_CTCIF7,field,,25,0x2000000,,Channel 7 Transfer Complete clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CHTIF7,DMA_CHTIF7,field,,26,0x4000000,,Channel 7 Half Transfer clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA,INTFCR,0x004,32,1,CTEIF7,DMA_CTEIF7,field,,27,0x8000000,,Channel 7 Transfer Error clear,,,#,reference,evt(ch32m030.h)
CH32M030,DMA_Channel,CFGR,0x000,32,1,EN,DMA_CFG4_EN,field,,0,0x1,,Channel enable,,,#,reference,evt(ch32m030.h)
CH32M030,DMA_Channel,CFGR,0x000,32,1,EN,DMA_CFG5_EN,field,,0,0x1,,Channel enable,,,#,reference,evt(ch32m030.h)
CH32M030,DMA_Channel,CFGR,0x000,32,1,EN,DMA_CFG6_EN,field,,0,0x1,,Channel enable,,,#,reference,evt(ch32m030.h)
CH32M030,DMA_Channel,CFGR,0x000,32,1,EN,DMA_CFG7_EN,field,,0,0x1,,Channel enable,,,#,reference,evt(ch32m030.h)
