part_number,series,family,capability,qualifier,stated,count,value,attribute,#,confidence,basis
CH32V006F8U7,CH32V006,CH32V006,timer-general,,count,1,1,gptm,#,confirmed,products:zh+products:en
CH32V006F8U7,CH32V006,CH32V006,timer-streamlined,,count,1,1,streamlined_timer,#,confirmed,products:zh+products:en
CH32V006F8U7,CH32V006,CH32V006,tkey-channel,,count,8,8,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32V006F8U7,CH32V006,CH32V006,usart,,count,2,2,serial_port,#,confirmed,products:zh+products:en
CH32V006F8U7,CH32V006,CH32V006,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,adc-channel,,text,,8+2,adc,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,i2c,,count,1,1,i2c,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,opa,polling,count,3,3,opa_polling,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,spi,,count,1,1,spi,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,timer-advanced,,count,1,1,adtm,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,timer-general,,count,1,1,gptm,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,timer-streamlined,,count,1,1,streamlined_timer,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,tkey-channel,,count,8,8,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,usart,,count,2,2,serial_port,#,confirmed,products:zh+products:en
CH32V006K8U7,CH32V006,CH32V006,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,adc-channel,,text,,8+2,adc,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,cmp,,count,2,2,cmp,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,i2c,,count,1,1,i2c,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,opa,polling,count,3,3,opa_polling,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,spi,,count,1,1,spi,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,timer-advanced,,count,1,1,adtm,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,timer-general,,count,1,1,gptm,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,timer-streamlined,,count,1,1,streamlined_timer,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,tkey-channel,,count,8,8,touch_key_button,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,usart,,count,2,2,serial_port,#,confirmed,products:zh+products:en
CH32V007E8R6,CH32V007,CH32V006,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,adc-channel,,text,,8+2,adc,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,cmp,,count,2,2,cmp,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,i2c,,count,1,1,i2c,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,opa,polling,count,3,3,opa_polling,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,spi,,count,1,1,spi,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,timer-advanced,,count,1,1,adtm,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,timer-general,,count,1,1,gptm,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,timer-streamlined,,count,1,1,streamlined_timer,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,tkey-channel,,count,8,8,touch_key_button,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,usart,,count,2,2,serial_port,#,confirmed,products:zh+products:en
CH32V007E8R7,CH32V007,CH32V006,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,adc-channel,,text,,8+2,adc,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,cmp,,count,2,2,cmp,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,i2c,,count,1,1,i2c,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,opa,polling,count,3,3,opa_polling,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,spi,,count,1,1,spi,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,timer-advanced,,count,1,1,adtm,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,timer-general,,count,1,1,gptm,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,timer-streamlined,,count,1,1,streamlined_timer,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,tkey-channel,,count,8,8,touch_key_button,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,usart,,count,2,2,serial_port,#,confirmed,products:zh+products:en
CH32V007K8U6,CH32V007,CH32V006,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,adc-channel,,text,,8+2,adc,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,cmp,,count,2,2,cmp,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,i2c,,count,1,1,i2c,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,opa,polling,count,3,3,opa_polling,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,spi,,count,1,1,spi,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,timer-advanced,,count,1,1,adtm,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,timer-general,,count,1,1,gptm,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,timer-streamlined,,count,1,1,streamlined_timer,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,tkey-channel,,count,8,8,touch_key_button,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,usart,,count,2,2,serial_port,#,confirmed,products:zh+products:en
CH32V007K8U7,CH32V007,CH32V006,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,adc-channel,with-tkey,count,10,10,adc_tkey_number_of_channels,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,clock,,text,,Typical: 72MHz,cpu_clock_frequency,#,conflict,products:en+!products:zh(=Typ. 72MHz)
CH32V103C6T6,CH32V103,CH32V103,i2c,,count,1,1,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,spi,,count,1,1,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,systick,,count,1,1,timer_systick,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,timer-advanced,,count,1,1,timer_advanced,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,timer-general,,count,2,2,timer_general_purpose,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,usart,,count,2,2,communication_interface_usart,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,usb-fs,usbhd,count,1,1,communication_interface_usbhd_2_0fs,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,voltage,,text,,2.7V~5.5V,operating_voltage,#,confirmed,products:zh+products:en
CH32V103C6T6,CH32V103,CH32V103,watchdog,,count,2,2,timer_watchdog_wdt,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,adc-channel,with-tkey,count,10,10,adc_tkey_number_of_channels,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,clock,,text,,Typical: 72MHz,cpu_clock_frequency,#,conflict,products:en+!products:zh(=Typ. 72MHz)
CH32V103C8T6,CH32V103,CH32V103,i2c,,count,2,2,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,spi,,count,2,2,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,systick,,count,1,1,timer_systick,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,timer-advanced,,count,1,1,timer_advanced,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,timer-general,,count,3,3,timer_general_purpose,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,usart,,count,3,3,communication_interface_usart,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,usb-fs,usbhd,count,1,1,communication_interface_usbhd_2_0fs,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,voltage,,text,,2.7V~5.5V,operating_voltage,#,confirmed,products:zh+products:en
CH32V103C8T6,CH32V103,CH32V103,watchdog,,count,2,2,timer_watchdog_wdt,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,adc-channel,with-tkey,count,10,10,adc_tkey_number_of_channels,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,clock,,text,,Typical: 72MHz,cpu_clock_frequency,#,conflict,products:en+!products:zh(=Typ. 72MHz)
CH32V103C8U6,CH32V103,CH32V103,i2c,,count,2,2,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,spi,,count,2,2,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,systick,,count,1,1,timer_systick,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,timer-advanced,,count,1,1,timer_advanced,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,timer-general,,count,3,3,timer_general_purpose,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,usart,,count,3,3,communication_interface_usart,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,usb-fs,usbhd,count,1,1,communication_interface_usbhd_2_0fs,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,voltage,,text,,2.7V~5.5V,operating_voltage,#,confirmed,products:zh+products:en
CH32V103C8U6,CH32V103,CH32V103,watchdog,,count,2,2,timer_watchdog_wdt,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,adc-channel,with-tkey,count,16,16,adc_tkey_number_of_channels,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,clock,,text,,Typical: 72MHz,cpu_clock_frequency,#,conflict,products:en+!products:zh(=Typ. 72MHz)
CH32V103R8T6,CH32V103,CH32V103,i2c,,count,2,2,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,spi,,count,2,2,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,systick,,count,1,1,timer_systick,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,timer-advanced,,count,1,1,timer_advanced,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,timer-general,,count,3,3,timer_general_purpose,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,usart,,count,3,3,communication_interface_usart,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,usb-fs,usbhd,count,1,1,communication_interface_usbhd_2_0fs,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,voltage,,text,,2.7V~5.5V,operating_voltage,#,confirmed,products:zh+products:en
CH32V103R8T6,CH32V103,CH32V103,watchdog,,count,2,2,timer_watchdog_wdt,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,adc-channel,with-tkey-per-unit,text,,10@2,adc_tkey_channel_unitcount,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,can,,count,1,1,communication_interface_can,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,clock,,text,,Max: 144MHz,cpu_clock_speed,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,i2c,,count,1,1,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,opa-cmp,,count,2,2,opa_cmp,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,spi,,count,1,1,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,timer-general,16bit,count,3,3,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,usart,,count,2,2,communication_interface_usart_uart,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,usb-fs,usbd,count,1,1,communication_interface_usb_fs_usbd,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,usb-fs,usbhd,count,1,1,communication_interface_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,voltage,,text,,3.3V,rated_voltage,#,confirmed,products:zh+products:en
CH32V203C6T6,CH32V203,CH32V20x,watchdog,,text,,2 ( WWDG + IWDG ),timer_watchdog,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,adc-channel,with-tkey-per-unit,text,,10@2,adc_tkey_channel_unitcount,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,can,,count,1,1,communication_interface_can,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,clock,,text,,Max: 144MHz,cpu_clock_speed,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,i2c,,count,1,1,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,opa-cmp,,count,2,2,opa_cmp,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,spi,,count,1,1,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,timer-general,16bit,count,3,3,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,usart,,count,2,2,communication_interface_usart_uart,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,usb-fs,usbd,count,1,1,communication_interface_usb_fs_usbd,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,usb-fs,usbhd,count,1,1,communication_interface_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,voltage,,text,,3.3V,rated_voltage,#,confirmed,products:zh+products:en
CH32V203C6U6,CH32V203,CH32V20x,watchdog,,text,,2 ( WWDG + IWDG ),timer_watchdog,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,adc-channel,with-tkey-per-unit,text,,10@2,adc_tkey_channel_unitcount,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,can,,count,1,1,communication_interface_can,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,clock,,text,,Max: 144MHz,cpu_clock_speed,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,i2c,,count,2,2,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,opa-cmp,,count,2,2,opa_cmp,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,spi,,count,2,2,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,timer-general,16bit,count,3,3,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,usart,,count,4,4,communication_interface_usart_uart,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,usb-fs,usbd,count,1,1,communication_interface_usb_fs_usbd,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,usb-fs,usbhd,count,1,1,communication_interface_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,voltage,,text,,3.3V,rated_voltage,#,confirmed,products:zh+products:en
CH32V203C8T6,CH32V203,CH32V20x,watchdog,,text,,2 ( WWDG + IWDG ),timer_watchdog,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,adc-channel,with-tkey-per-unit,text,,10@2,adc_tkey_channel_unitcount,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,can,,count,1,1,communication_interface_can,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,clock,,text,,Max: 144MHz,cpu_clock_speed,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,i2c,,count,2,2,communication_interface_i2c,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,opa-cmp,,count,2,2,opa_cmp,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,rtc,,marker,,Supported,rtc,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,spi,,count,2,2,communication_interface_spi,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,systick,64bit,marker,,Supported,timer_systick_64_bit,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,timer-general,16bit,count,3,3,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,usart,,count,4,4,communication_interface_usart_uart,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,usb-fs,usbd,count,1,1,communication_interface_usb_fs_usbd,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,usb-fs,usbhd,count,1,1,communication_interface_usb_fs_usbhd,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,voltage,,text,,3.3V,rated_voltage,#,confirmed,products:zh+products:en
CH32V203C8U6,CH32V203,CH32V20x,watchdog,,text,,2 ( WWDG + IWDG ),timer_watchdog,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,adc-channel,,text,,10+3,adc,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,can,,count,1,1,can,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,clock,,text,,40MHz@Zero-wait; Max: 192MHz@Non-zero wait,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,cmp,,count,2,2,cmp,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,i2c,,count,2,2,i2c,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,qspi,,count,1,1,qspi,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,rtc,,marker,,√,rtc,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,spi,,count,2,2,spi,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,systick,32bit,marker,,√,timer_systick_32_bit,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,timer-advanced,tim1-16bit,count,1,1,timer_advanced_control_tim1_16_bit,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,timer-general,tim2-3-16bit,count,2,2,timer_general_purpose_tim2_3_16_bit,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,timer-general,tim4-32bit,count,1,1,timer_general_purpose_tim4_32_bit,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,tkey-channel,,count,10,10,tkey,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,usart,,count,8,8,usart,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,usb-fs,,count,1,1,pdusb_usbfs,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,voltage,,text,,3.3V,rated_voltage,#,confirmed,products:zh+products:en
CH32V203CCT6,CH32V203,CH32V205,watchdog,,text,,2(WWDG+IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V203F6P6,CH32V203,CH32V20x,adc-channel,with-tkey-per-unit,text,,9@2,adc_tkey_channel_unitcount,#,confirmed,products:zh+products:en
